,Loss,train-acc,test-acc
60,0.33443103868328034,88.73,86.51
61,0.33243142785690727,88.775,86.85
62,0.333394303480008,88.72,86.1
63,0.33213510317693,88.6825,83.4
64,0.3313784311602823,88.73,86.21
65,0.3038096886998974,89.56,87.06
66,0.31315222625387834,89.19,87.99
67,0.31355151058003927,89.12,87.73
68,0.3122176640286343,89.19500000000001,87.05
69,0.31347139350427317,89.198,86.37
70,0.28348692068597303,90.39,88.35
71,0.28431086490047164,90.215,88.04
72,0.2862271523566645,90.14,88.04
73,0.2898903142771596,89.98,86.08
74,0.28824432515633525,89.964,87.34
75,0.2597403590818867,90.93,86.65
76,0.2730958722028881,90.415,88.02
77,0.27455493062284464,90.38666666666667,88.87
78,0.2746476142449537,90.4725,88.87
79,0.27426947804964147,90.518,87.01
80,0.23601953838090411,91.95,89.0
81,0.25035278177657166,91.36,88.17
82,0.2548775912104951,91.30666666666667,88.65
83,0.2572421456851298,91.14999999999999,89.49
84,0.2590283608878031,91.07600000000001,85.56
85,0.24485740394960157,91.22,88.99
86,0.24863910229993053,91.245,88.57
87,0.24351050022034906,91.41666666666667,89.65
88,0.240282642053382,91.5225,88.91
89,0.24176090417690574,91.5,88.33
90,0.22026504064025357,92.23,90.22
91,0.2247610701426747,92.06,88.01
92,0.22457702267429946,92.14,89.16
93,0.22879457522087615,92.0425,89.05
94,0.23056706905043683,92.0,88.59
95,0.21393205522245262,92.71000000000001,88.11
96,0.2135323087713914,92.715,89.25
97,0.212635661872065,92.71000000000001,88.1
98,0.21657457457491547,92.5775,89.15
99,0.2167458643782418,92.592,89.81
100,0.16150823846145068,94.59,91.21
101,0.15504872351436644,94.765,91.48
102,0.14866535129006175,94.98,91.41
103,0.1454817704548186,95.08250000000001,91.69
104,0.1427595994475996,95.172,91.65
105,0.1175615236266749,96.14,91.76
106,0.12484670331765665,95.86,91.76
107,0.12468623244127958,95.88333333333333,91.83
108,0.12570129591519072,95.83500000000001,91.69
109,0.1247916683270596,95.844,91.86
110,0.1118937131348066,96.48,91.88
111,0.10931460711261025,96.36,91.82
112,0.11047443940206236,96.31333333333333,91.87
113,0.11127394148726308,96.28750000000001,91.93
114,0.11354676968205021,96.172,91.93
115,0.11259825427806937,96.24000000000001,92.0
116,0.11184175542570302,96.22500000000001,91.94
117,0.11155797379433838,96.23,91.85
118,0.11012994402088225,96.265,91.87
119,0.10983749697675813,96.26400000000001,92.02
120,0.09984896177035989,96.72,92.13
121,0.10465505803195993,96.54,91.93
122,0.10586301329827014,96.40666666666667,92.16
123,0.10691557670573093,96.36,91.94
124,0.10516437159585185,96.462,92.13
125,0.1043499788986519,96.53,92.09
126,0.10183885494430434,96.60499999999999,92.2
127,0.10258676557183692,96.56666666666666,92.14
128,0.1019389776317621,96.6225,92.01
129,0.10214674518829561,96.59400000000001,92.04
130,0.09831914329816936,96.7,91.96
131,0.0957656571567204,96.745,92.1
132,0.09921011184215119,96.59666666666666,92.21
133,0.09914334416349448,96.58,92.21
134,0.09850108595126658,96.6,92.07
135,0.09280369344407519,96.93,92.12
136,0.09597533393615595,96.78999999999999,92.06
137,0.0954265785796791,96.71333333333332,91.78
138,0.094107767850448,96.845,92.15
139,0.09459650730770955,96.81,92.28
140,0.09245941977787879,96.94,92.15
141,0.09118734172079712,96.965,92.26
142,0.09108056146812063,96.88,92.16
143,0.0911322987505955,96.9025,92.19
144,0.09063722404628934,96.932,92.09
145,0.08535219140880508,97.11999999999999,92.02
146,0.08616568882566934,97.055,92.0
147,0.08658147114029756,97.03666666666668,92.13
148,0.08684149554089163,97.0425,92.02
149,0.08716791009779554,97.05,92.12
