,Skip,Loss,train-acc,test-acc
57,32184.0,0.03090448131444282,99.2875,97.91
58,32865.0,0.030790610699975515,99.292,97.87
59,33537.0,0.030814773609466405,99.27666666666667,98.17
60,34269.0,0.02111692526979459,99.6,98.11
61,34949.0,0.02221141265251572,99.54499999999999,97.99
62,35626.0,0.024461627794208955,99.47666666666667,97.89999999999999
63,36320.0,0.024895474306185862,99.4525,98.04
64,36994.0,0.025684862251086453,99.444,97.75
65,37685.0,0.026119873558026786,99.41166666666666,97.95
66,38396.0,0.019821857327624457,99.7,98.11999999999999
67,39106.0,0.020581977403038763,99.645,98.15
68,39809.0,0.021727147546856333,99.61,98.03
69,40493.0,0.02220338513167553,99.58749999999999,97.99
70,41205.0,0.02179318498007342,99.6,98.00999999999999
71,41911.0,0.02167212467831026,99.6,97.99
72,42666.0,0.015731703171491973,99.8,98.14
73,43385.0,0.01765946880784759,99.725,98.06
74,44083.0,0.01760053240691923,99.71,98.1
75,44800.0,0.017987256486525438,99.685,98.13
76,45505.0,0.018421133544582698,99.67,98.03
77,46203.0,0.01860797950462317,99.65666666666667,98.11
78,46935.0,0.015204007412736247,99.8,98.14
79,47681.0,0.01487990758016531,99.8,98.24000000000001
80,48403.0,0.015259637308350648,99.79,98.03
81,49122.0,0.0156172623538896,99.78,98.00999999999999
82,49831.0,0.015821039251540787,99.764,98.04
83,50558.0,0.015854889059664857,99.75833333333334,98.11999999999999
84,51319.0,0.012333745500793157,99.83999999999999,98.17
85,52072.0,0.012449514915366307,99.82,98.07000000000001
86,52825.0,0.01210614268053905,99.83666666666666,98.09
87,53565.0,0.012613484636558496,99.815,97.99
88,54292.0,0.012881058108835714,99.798,98.00999999999999
89,55011.0,0.01362547266471544,99.76333333333334,97.78999999999999
90,55784.0,0.01234684923734676,99.89,98.08
91,56551.0,0.011443742511948586,99.88,98.22
92,57302.0,0.012168510419667655,99.83333333333333,98.09
93,58044.0,0.01251637819994039,99.81750000000001,98.13
94,58824.0,0.01234548383918991,99.836,97.94
95,59580.0,0.012157597620369718,99.83166666666666,98.19
96,60357.0,0.012030769216627959,99.81,98.04
97,61133.0,0.011069974529320462,99.855,98.03
98,61878.0,0.010853553549122201,99.86666666666667,98.16
99,62668.0,0.010238333879298352,99.88,98.03
100,63434.0,0.010088839888115762,99.876,98.00999999999999
101,64191.0,0.010028448626084962,99.87166666666667,98.14
102,64975.0,0.008415834637711669,99.94,98.16
103,65748.0,0.008294661895858552,99.94,97.96000000000001
104,66518.0,0.0086505043612057,99.91,98.03
105,67285.0,0.008692700937927384,99.91499999999999,98.11
106,68059.0,0.008577629849024016,99.908,98.26
107,68859.0,0.008503855084299933,99.91,98.18
108,69645.0,0.007249935591604298,99.92,98.17
109,70427.0,0.007761889519108081,99.91499999999999,98.16
110,71224.0,0.007698434068615218,99.91666666666667,98.03
111,72008.0,0.007514805155261456,99.925,98.26
112,72792.0,0.007425069738713137,99.926,98.16
113,73565.0,0.00767781821398997,99.91833333333334,98.14
114,74382.0,0.005412933083626399,99.98,98.18
115,75202.0,0.005691176853410809,99.97,98.21
116,75998.0,0.005880414151659693,99.95666666666668,98.15
117,76794.0,0.005955008691766835,99.96000000000001,98.17
118,77605.0,0.005915566890201126,99.966,98.24000000000001
119,78420.0,0.005835873456895305,99.97,98.22
