,Skip,Loss,train-acc,test-acc
0,1741.0,0.38166076020756734,89.46166666666666,94.16
1,2668.0,0.1749244513755742,95.16,95.93
2,3098.0,0.1217702346079944,96.67166666666667,96.97
3,3324.0,0.09266932531075629,97.56333333333333,97.22
4,3460.0,0.07441026121125711,98.04166666666667,97.65
5,3675.0,0.060350557754553544,98.44166666666668,97.65
6,3757.0,0.05022499047565604,98.72166666666666,97.78999999999999
7,3805.0,0.042597091930207776,98.92666666666666,97.82
8,3948.0,0.03547787292164139,99.18166666666667,97.92
9,4061.0,0.030814773609466405,99.27666666666667,98.17
10,4148.0,0.026119873558026786,99.41166666666666,97.95
11,4226.0,0.02167212467831026,99.6,97.99
12,4292.0,0.01860797950462317,99.65666666666667,98.11
13,4355.0,0.015854889059664857,99.75833333333334,98.11999999999999
14,4453.0,0.01362547266471544,99.76333333333334,97.78999999999999
15,4569.0,0.012157597620369718,99.83166666666666,98.19
16,4611.0,0.010028448626084962,99.87166666666667,98.14
17,4668.0,0.008503855084299933,99.91,98.18
18,4706.0,0.00767781821398997,99.91833333333334,98.14
19,4855.0,0.005835873456895305,99.97,98.22
