,Loss,train-acc,test-acc
56,1.992171668589115,45.83,81.38
57,1.9937720887660981,45.95666666666667,81.31
58,1.986167184829712,46.0325,82.06
59,1.9816030175566672,46.135999999999996,81.87
60,1.9015749241113662,47.88,81.77
61,1.9118171770870687,47.77,82.28
62,1.913074224114418,47.61333333333334,82.01
63,1.9069474268257618,47.7725,82.58
64,1.9065682505488395,47.812,83.08
65,1.8268976101577281,50.07,82.24
66,1.850013155207038,49.5,82.93
67,1.8428860177497068,49.62,83.41
68,1.8424988132938742,49.53,83.21
69,1.8375674686193466,49.514,84.24
70,1.8013444264233112,50.01,83.4
71,1.7969621116667986,50.585,83.83
72,1.7981651717672746,50.66666666666667,83.91
73,1.7977379455156624,50.722500000000004,84.6
74,1.793426266399026,50.885999999999996,83.46
75,1.7315709260106087,52.6,84.42
76,1.7123086497038602,52.59,84.11
77,1.711050385862589,52.57666666666667,84.17
78,1.7235994628220797,52.317499999999995,84.59
79,1.7284881119430064,52.17,84.9
80,1.6463669663071632,53.87,84.13
81,1.6627414010465145,53.77499999999999,84.7
82,1.66754275149107,53.623333333333335,84.76
83,1.6713811371773482,53.565,84.19
84,1.6775627612650394,53.482,84.95
85,1.6161034467369317,54.6,84.72
86,1.6047855438515544,55.059999999999995,84.78
87,1.6114008477677901,54.97333333333333,85.77
88,1.61601916635409,54.972500000000004,85.13
89,1.626204394391179,54.644000000000005,85.49
90,1.5679968896210195,55.730000000000004,84.76
91,1.5667610721737146,55.800000000000004,85.12
92,1.5810950820545355,55.60333333333334,86.24
93,1.578149692632258,55.74249999999999,85.74
94,1.5870073860347271,55.582,85.2
95,1.5168713665008544,57.199999999999996,86.33
96,1.5321770370006562,57.18,85.67
97,1.5414815624455611,56.946666666666665,86.16
98,1.540466140434146,56.962500000000006,85.91
99,1.535745329669118,56.946,86.19
100,1.4643155768811702,58.940000000000005,86.09
101,1.48386807461828,58.06,85.67
102,1.4881863182634114,57.84666666666667,86.19
103,1.488685531731695,57.965,85.9
104,1.4953846854150294,57.831999999999994,86.25
105,1.4319228588342667,59.330000000000005,86.65
106,1.4474895053207875,58.89,87.0
107,1.4412205227613448,59.06,86.7
108,1.44993751090765,58.7875,86.6
109,1.4562427944600582,58.764,86.61
110,1.3925107818841935,60.25,86.19
111,1.4090488218963146,59.69,86.45
112,1.4173967783649764,59.56,86.89
113,1.4252364029213787,59.502500000000005,86.56
114,1.4317790592610835,59.422,86.54
115,1.336668343693018,61.919999999999995,86.97
116,1.36860483533144,61.305,86.63
117,1.3757921817551058,61.24333333333334,86.49
118,1.3861451732590795,60.7675,87.13
119,1.392607970291376,60.61,86.97
120,1.333022944673896,62.160000000000004,86.94
121,1.338394961476326,61.85000000000001,87.08
122,1.335877393980821,61.79333333333334,87.76
123,1.3455507133603095,61.55500000000001,86.97
124,1.356854300826788,61.312,87.39
125,1.2826393674910068,63.2,86.77
126,1.3007455931603908,62.849999999999994,87.45
127,1.3066177548815807,62.74666666666666,87.09
128,1.3178445445634426,62.4225,87.22
129,1.3201383295863867,62.260000000000005,87.56
130,1.2287448651790618,64.41,87.58
131,1.2483955749198794,64.08500000000001,87.45
132,1.2582617794970672,63.800000000000004,87.46
133,1.2633546077981592,63.629999999999995,87.41
134,1.2780240934312344,63.478,87.95
135,1.226086338877678,64.84,87.77
136,1.242004298813641,64.35,87.83
137,1.2509076552540064,64.02,87.31
138,1.2620467454269528,63.712500000000006,87.56
139,1.2630883409142495,63.751999999999995,87.73
140,1.2144063916057348,64.97,87.86
141,1.2035768012031913,65.13,87.9
142,1.2172581893106302,64.92999999999999,88.08
143,1.2264174747541547,64.6075,88.3
144,1.2333155053660274,64.53,87.91
145,1.1714039252996444,65.79,87.71
146,1.17793428286165,65.61,87.91
147,1.188646124134461,65.36666666666666,88.02
148,1.1916570190005005,65.3125,87.84
149,1.1970006577432155,65.22,88.39
150,1.141242321036756,67.25,88.5
151,1.0830308564603328,68.54,89.11
152,1.0580934028526148,69.10666666666667,89.36
153,1.0382358089610935,69.67999999999999,89.4
154,1.021975009301305,70.094,89.61
155,0.9399356673881412,71.99,89.49
156,0.9299246413446963,72.31,89.63
157,0.9348641281401118,72.2,89.78
158,0.9302285458408296,72.53,89.9
159,0.9276452204197645,72.64,89.62
160,0.9049252159111202,73.22999999999999,89.7
161,0.9004261118192226,73.45,89.78
162,0.8999556421476106,73.39,89.86
163,0.8973367058197036,73.3375,89.94
164,0.8888003117050975,73.508,89.69
165,0.8723997469246387,74.17,89.63
166,0.8770249433796853,74.045,89.64
167,0.8703752834927291,74.17333333333333,89.86
168,0.8692474113814532,74.19,89.81
169,0.8750395872414112,74.102,89.75
170,0.8571932932622731,74.39,90.17
171,0.8608445481359959,74.195,89.89
172,0.8588866849715511,74.06,89.72
173,0.8588704926371574,74.0575,89.94
174,0.855624733864516,74.08,89.74
175,0.8370213381052017,74.79,89.82
176,0.839586764510721,74.85000000000001,89.92
177,0.8365603740128378,74.87,90.0
178,0.8422011465104297,74.72999999999999,89.97
179,0.8429501936301589,74.676,89.96
180,0.7965926427282393,75.79,90.08
181,0.8069806743320078,75.535,89.77
182,0.809659462702771,75.46666666666667,89.96
183,0.8176555652879178,75.2175,89.72
184,0.8187312922745943,75.212,89.93
185,0.81786940966174,74.95,89.88
186,0.8104751424863934,75.445,89.96
187,0.8045889603532851,75.64666666666666,89.86
188,0.8031297538420186,75.81,90.01
189,0.8043455371752382,75.762,90.0
190,0.7769466503895819,76.42999999999999,89.9
191,0.7890369258392602,75.97500000000001,89.84
192,0.790642726679643,75.87333333333333,89.95
193,0.7937267280910164,75.97,89.92
194,0.7905296980425716,76.128,89.64
195,0.7910782898813487,76.35,89.58
196,0.7883459702227265,76.28,89.72
