,Loss,train-acc,test-acc
0,0.7513865576684475,81.13,89.77000000000001
1,0.5539764411393553,85.5,91.29
2,0.4734091209806502,87.38666666666667,92.39
3,0.42196424436499363,88.64999999999999,92.81
4,0.3904010900933296,89.41,93.16
5,0.36399017957411706,90.07166666666667,93.89999999999999
6,0.20980118002509698,94.24,94.22
7,0.19972945275972598,94.43,94.69
8,0.1930868463109558,94.59666666666666,94.96
9,0.1881076318399282,94.6425,95.22
10,0.1863186291396618,94.688,95.41
11,0.18198791651412224,94.78999999999999,95.6
12,0.1495802554693073,95.99,95.77
13,0.14437343992257956,95.95,95.87
14,0.13959933200470792,96.05666666666667,96.08
15,0.13599121861386812,96.2075,96.5
16,0.1338590955539141,96.258,96.39999999999999
17,0.13188535928245013,96.275,96.57
18,0.10699456261028535,97.0,96.54
19,0.11003166234993841,96.935,96.64
20,0.10946713410748635,97.01666666666667,96.81
21,0.10725809497697628,97.0875,96.88
22,0.10605564208379947,97.10600000000001,96.99
23,0.1037997513274507,97.18666666666667,96.88
24,0.08758987296302803,97.69,97.07000000000001
25,0.09271912825969048,97.435,97.11
26,0.09059248382765024,97.46666666666667,97.17
27,0.08791360896761762,97.545,97.25
28,0.08717284908972214,97.59400000000001,97.22
29,0.08525056891546895,97.65333333333334,97.2
30,0.06697643887100276,98.28,97.25
31,0.07175464962254045,98.115,97.39999999999999
32,0.07235720080447694,98.09666666666666,97.42
33,0.07224078303144779,98.05,97.50999999999999
34,0.07258364969139221,98.02199999999999,97.49
35,0.07199682784434602,98.04833333333333,97.45
36,0.062012194774579255,98.36,97.65
37,0.06237034812939237,98.38,97.65
38,0.06264317125460366,98.32666666666667,97.56
39,0.06194129511536448,98.32,97.53
40,0.06226507661207579,98.312,97.52
41,0.062051763005792356,98.31833333333333,97.54
42,0.05110355466877809,98.63,97.72999999999999
43,0.05206370223275735,98.705,97.69
44,0.0534062254759095,98.64333333333335,97.71
45,0.0537980181950843,98.5925,97.72
46,0.054011665547575104,98.59400000000001,97.7
47,0.053926088340643524,98.58333333333333,97.75
48,0.04502586867407081,98.89,97.71
49,0.04429499293281697,98.92999999999999,97.84
50,0.04592104244716271,98.8,97.86
51,0.04727228023552016,98.745,97.74000000000001
52,0.0476268396890664,98.74000000000001,97.88
53,0.047198249497940804,98.75833333333334,97.77
54,0.038114635282749075,99.06,97.81
55,0.0411365718463494,98.995,97.81
56,0.04193727709085215,98.95,97.94
57,0.041815520765558174,98.955,97.94
58,0.041478205487475495,98.97,97.92999999999999
59,0.04191319178501241,98.93333333333332,97.8
60,0.03620975055539748,99.2,98.04
61,0.03649019613473502,99.11,97.94
62,0.0372341359190541,99.09666666666666,97.97
63,0.03676739202764111,99.1,97.77
64,0.0366236160215034,99.102,97.91
65,0.03719658517142792,99.08166666666666,97.84
66,0.031352771357196614,99.26,97.89999999999999
67,0.03320987752608198,99.25,97.98
68,0.03275905297661666,99.24666666666667,97.96000000000001
69,0.0326643108563876,99.22,98.00999999999999
70,0.033525018294432087,99.2,97.96000000000001
71,0.033293116314130504,99.21,97.92999999999999
72,0.027329878281772836,99.42999999999999,98.05
73,0.02990609759003564,99.33999999999999,97.97
74,0.02972075985746536,99.32666666666667,98.1
75,0.02971142419986063,99.31750000000001,97.95
76,0.029769009167791228,99.346,97.95
77,0.029799192096293458,99.335,98.0
78,0.026641056777953052,99.38,98.1
79,0.026544883592596307,99.42999999999999,98.09
80,0.026480012992244156,99.43333333333332,98.04
81,0.025998856428983346,99.4475,98.00999999999999
82,0.02660592836083524,99.432,98.07000000000001
83,0.02676561194742802,99.41666666666666,98.09
84,0.02214239512277709,99.58,98.00999999999999
85,0.022608670810885086,99.54499999999999,97.92999999999999
86,0.023545518266285703,99.53,98.03
87,0.023459656533307678,99.505,98.11999999999999
88,0.023910900022048008,99.496,98.04
89,0.024210336548241684,99.49666666666667,98.15
90,0.02228026605572086,99.61,98.06
91,0.021493039710425363,99.61,98.07000000000001
92,0.022065799667994726,99.56666666666666,97.98
93,0.021875063107063396,99.57249999999999,98.04
94,0.02204141088885226,99.562,98.08
95,0.021999913669134306,99.55333333333334,97.98
96,0.022821582791482796,99.63,98.13
97,0.02057400892122132,99.65,98.08
98,0.020531160491299185,99.62666666666667,98.04
99,0.019595524389716047,99.655,98.09
100,0.019601643575869823,99.644,98.09
101,0.019855967586033633,99.62666666666667,98.14
102,0.019595169831474777,99.69,98.11
103,0.018299499802509674,99.72999999999999,98.1
104,0.018183118745165604,99.74,98.11
105,0.018262158141791586,99.7125,98.11999999999999
106,0.018307191683466225,99.702,98.14
107,0.018031961319321152,99.70333333333333,98.02
108,0.016478127939139085,99.77000000000001,98.11
109,0.016854327035269307,99.75,98.1
110,0.01655142982903999,99.75,98.1
111,0.016502522262112507,99.7525,98.16
112,0.016673534380143247,99.744,98.09
113,0.016432827638299084,99.74833333333333,98.13
114,0.014708866102664616,99.88,98.14
115,0.014333306257296499,99.88,98.14
116,0.014683430598432703,99.85000000000001,98.11
117,0.014479861132092993,99.83999999999999,98.11
118,0.014990608870622963,99.812,98.11
119,0.015025390343309481,99.8,98.1
