,Skip,Loss,train-acc,test-acc
156,14220.0,1.0181873327605426,69.74000000000001,89.37
157,14624.0,1.0187307744001348,69.79666666666667,89.18
158,15028.0,1.0140352694783359,69.9425,89.39
159,15437.0,1.0160822108730674,69.92399999999999,89.45
160,15887.0,0.988920586027205,71.34,89.32
161,16316.0,0.9907068174369633,71.3,89.41
162,16743.0,0.9883488057826956,71.14333333333333,89.33
163,17152.0,0.9902875799536704,70.9825,89.32
164,17611.0,0.9909285187989474,70.958,89.64
165,18103.0,0.9634612173736096,71.38,89.52
166,18587.0,0.9584459255486727,71.475,89.6
167,19051.0,0.962873656719923,71.33,89.26
168,19464.0,0.9681394986575469,71.1425,89.38
169,19952.0,0.9691912544406951,71.112,89.3
170,20474.0,0.9549925239533186,71.96000000000001,89.68
171,21002.0,0.9666625018790365,71.555,89.43
172,21513.0,0.9620193389877677,71.65,89.61
173,21995.0,0.9600980208069086,71.6,89.51
174,22481.0,0.9574323727607728,71.636,89.39
175,22980.0,0.9387352495193482,72.05,89.51
176,23505.0,0.9444677042290568,71.58,89.54
177,24053.0,0.9466214385777711,71.73,89.62
178,24637.0,0.9433289230074734,71.9075,89.37
179,25147.0,0.942144300955534,71.914,89.58
180,25719.0,0.9272632713317871,71.98,89.43
181,26235.0,0.9258522551059722,72.28999999999999,89.61
182,26760.0,0.9301588400055965,72.2,89.55
183,27300.0,0.9315646433345973,72.16749999999999,89.53
184,27837.0,0.9296018430933356,72.238,89.67
185,28376.0,0.9158789328187704,73.22999999999999,89.45
186,28948.0,0.9090478147342801,73.14500000000001,89.62
187,29524.0,0.9132135855133334,72.94666666666667,89.43
188,30080.0,0.9192006945777684,72.78750000000001,89.57
189,30610.0,0.9207733386829495,72.638,89.67
190,31114.0,0.918554220765829,72.55,89.52
191,31668.0,0.9203594492226839,72.28999999999999,89.5
192,32231.0,0.9094574290712675,72.67666666666666,89.5
193,32826.0,0.9079559169895947,72.85249999999999,89.39
194,33436.0,0.9093529715448618,72.78,89.58
195,33993.0,0.8772645405679941,74.11999999999999,89.55
196,34548.0,0.8821534998137504,73.94500000000001,89.54
197,35143.0,0.8949750246542195,73.37333333333333,89.59
198,35728.0,0.8930748582882807,73.4325,89.34
199,36299.0,0.9005567135803402,73.298,89.57
200,36905.0,0.9045066043734551,72.84,89.47
201,37551.0,0.9024828113391995,72.94500000000001,89.7
202,38127.0,0.8993860220536589,73.1,89.37
203,38747.0,0.8995618646331132,73.2325,89.57
204,39380.0,0.8982459232464433,73.116,89.21
205,39991.0,0.8857617899477482,73.59,89.56
206,40557.0,0.8840530713684857,73.715,89.4
207,41085.0,0.878610532100002,73.78333333333333,89.8
208,41622.0,0.8745498490473256,73.7375,89.62
209,42206.0,0.8823939479075372,73.514,89.48
210,42808.0,0.8764776033237577,73.88,89.45
211,43386.0,0.8635550141651184,74.13499999999999,89.52
212,43926.0,0.8710749334730208,73.84333333333333,89.71
213,44480.0,0.8690215259334072,73.9175,89.52
214,45077.0,0.869653629963845,73.944,89.64
215,45671.0,0.870757497265935,73.57000000000001,89.74
216,46333.0,0.8676191718503833,73.935,89.4
217,46968.0,0.8673330087189873,73.99333333333334,89.44
218,47574.0,0.8690245750769973,73.99,89.48
219,48192.0,0.8694035747677088,73.958,89.5
220,48837.0,0.8472288705259562,74.2,89.47
221,49477.0,0.8587696103807538,74.07000000000001,89.54
222,50127.0,0.8596653685693939,73.94,89.41
223,50756.0,0.8616576869506389,74.055,89.54
224,51400.0,0.864727787618339,73.97200000000001,89.57
225,52059.0,0.8615649008974433,74.22999999999999,89.61
226,52741.0,0.876009275842458,73.955,89.16
227,53414.0,0.871667695765694,74.1,89.57
228,54062.0,0.8737234850879758,74.02499999999999,89.37
229,54706.0,0.8742987602114678,73.82600000000001,89.35
230,55340.0,0.8440770070031285,74.07000000000001,89.75
231,55938.0,0.8482445058636368,74.2,89.45
232,56557.0,0.8481950567439198,74.27,89.61
233,57188.0,0.8458873440064489,74.3425,89.49
234,57848.0,0.8545653723761439,74.046,89.18
235,58559.0,0.8526201075762511,75.14,89.39
236,59240.0,0.858765686020255,74.72,89.35
237,59948.0,0.8524568835422397,74.83,89.32
238,60634.0,0.8564692934155465,74.705,89.4
239,61279.0,0.8584335805736483,74.548,89.24
240,61955.0,0.8390042212866247,74.67,89.41
241,62621.0,0.845393944395706,74.67,89.28
242,63326.0,0.8560630371359488,74.49333333333334,89.3
243,64012.0,0.8509199111396447,74.5825,89.32
244,64623.0,0.8523058457486331,74.488,89.51
245,65278.0,0.8317444931007921,74.75,89.56
246,65910.0,0.8462161700110883,74.395,89.15
247,66597.0,0.8403952525618176,74.68666666666667,89.31
248,67290.0,0.842435167168267,74.6925,89.27
