,Loss,train-acc,test-acc
188,0.868618431407027,73.91499999999999,89.68
189,0.8726666091986001,73.784,89.73
190,0.8627191123403609,74.05000000000001,89.84
191,0.8681922825668007,74.03,89.85
192,0.8697696205675602,73.95,89.88
193,0.8695388525873423,73.99,90.03
194,0.8635755173541605,74.07000000000001,89.77
195,0.8591530686542391,73.96000000000001,89.86
196,0.8596153647489846,74.05000000000001,89.78
197,0.8539239972059925,74.38,89.68
198,0.854209392985329,74.41499999999999,89.63
199,0.8565974617294967,74.29,89.83
200,0.8481368189230561,74.99,89.65
201,0.8400223776698112,74.91499999999999,89.76
202,0.8449588652290404,74.71666666666667,90.0
203,0.8423872841428965,74.765,90.0
204,0.8449906602501869,74.724,89.88
205,0.8048459561541677,75.84,89.88
206,0.820326146684587,75.39,89.8
207,0.8314302888270467,75.23666666666666,89.77
208,0.8363350277324207,74.99,89.7
209,0.8398500623408705,74.83999999999999,89.66
210,0.8078153067082167,75.78,89.82
211,0.8236149885244668,75.42,89.77
212,0.8173941161868473,75.39666666666666,89.8
213,0.8271672841650434,75.11,89.73
214,0.830007776984945,75.044,89.72
215,0.823455339603126,75.22,89.73
216,0.8115228333547712,75.59,89.87
217,0.8173141643268367,75.31333333333333,89.86
218,0.8162367706107907,75.3775,89.68
219,0.8200535462617874,75.29,89.62
220,0.8090043311826884,75.69,89.77
221,0.809489040793851,75.595,89.76
222,0.8115668074848751,75.57000000000001,89.77
223,0.8053299331394955,75.57000000000001,89.79
224,0.8086521542184055,75.434,89.97
225,0.7875286643505096,76.51,89.87
226,0.7932771679703147,76.03,90.03
227,0.7969140920353432,76.02333333333333,89.72
228,0.8005678793890402,75.84,90.04
229,0.8004262262657285,75.824,90.01
230,0.7876755628623069,75.64999999999999,89.93
231,0.7937598741669207,75.825,89.81
232,0.7929923815652729,75.71666666666667,89.89
233,0.790538594679907,75.7975,89.84
234,0.7877176738135516,75.92999999999999,89.88
235,0.7654352612346411,77.16,89.9
236,0.7731446769181639,76.62,89.66
237,0.7728287295165162,76.64,89.92
238,0.7772355158319697,76.4675,89.93
239,0.7817486267935485,76.28,89.86
240,0.7728054967522621,76.53,89.82
241,0.7710896276365966,76.715,89.84
242,0.7748140773785611,76.53333333333333,90.06
243,0.774589742500335,76.58749999999999,89.85
244,0.776172891946882,76.576,89.72
245,0.7561654726285487,76.8,89.99
246,0.7695125192748382,76.505,89.93
247,0.7715069681052118,76.51,89.84
248,0.7652630116273649,76.73,89.88
249,0.7609313885767013,76.844,89.68
