,Skip,Loss,train-acc,test-acc
0,286.0,0.36334005097687866,89.98,94.03
1,1023.0,0.17962589417677371,94.92666666666668,95.74000000000001
2,1554.0,0.12733836216857888,96.40333333333334,96.78
3,2012.0,0.09890972647729601,97.28,97.41
4,2229.0,0.0798297444911732,97.80166666666666,97.49
5,2447.0,0.06610657782036772,98.19333333333333,97.52
6,2671.0,0.055328249986390195,98.52499999999999,97.71
7,2803.0,0.04719086874194909,98.79833333333333,97.88
8,2985.0,0.040700870563676286,98.925,97.84
9,3127.0,0.035127685144866215,99.13499999999999,98.06
10,3246.0,0.030334349861845113,99.275,97.87
11,3321.0,0.02629486752783123,99.40166666666667,98.02
12,3466.0,0.022707925371315166,99.48833333333333,98.04
13,3549.0,0.021046539548635338,99.58166666666666,98.11
14,3678.0,0.01810416797313519,99.61166666666666,98.07000000000001
15,3777.0,0.015124670898832846,99.75166666666667,98.17
16,3906.0,0.012467425379766913,99.79666666666667,98.07000000000001
17,4000.0,0.01075381581771838,99.83999999999999,98.13
18,4044.0,0.009820166604436811,99.86333333333334,98.16
19,4052.0,0.009067757536276854,99.89166666666667,98.22
